1,src,aa,t
1,flight,AA-3859-IAH-ORD,f
1,sched_dep_time,7:10 a.m.,f
1,act_dep_time,7:16 a.m.,f
1,sched_arr_time,9:40 a.m.,f
1,act_arr_time,9:32 a.m.,f
2,src,aa,t
2,flight,AA-1733-ORD-PHX,f
2,sched_dep_time,7:45 p.m.,f
2,act_dep_time,7:58 p.m.,f
2,sched_arr_time,10:30 p.m.,f
2,act_arr_time,"",f
3,src,aa,t
3,flight,AA-1640-MIA-MCO,f
3,sched_dep_time,6:30 p.m.,f
3,act_dep_time,"",f
3,sched_arr_time,7:25 p.m.,f
3,act_arr_time,"",f
4,src,aa,t
4,flight,AA-518-MIA-JFK,f
4,sched_dep_time,6:40 a.m.,f
4,act_dep_time,6:54 a.m.,f
4,sched_arr_time,9:25 a.m.,f
4,act_arr_time,9:28 a.m.,f
5,src,aa,t
5,flight,AA-3756-ORD-SLC,f
5,sched_dep_time,12:15 p.m.,f
5,act_dep_time,12:41 p.m.,f
5,sched_arr_time,2:45 p.m.,f
5,act_arr_time,2:50 p.m.,f
6,src,aa,t
6,flight,AA-204-LAX-MCO,f
6,sched_dep_time,11:25 p.m.,f
6,act_dep_time,"",f
6,sched_arr_time,12/02/2011 6:55 a.m.,f
6,act_arr_time,"",f
7,src,aa,t
7,flight,AA-3468-CVG-MIA,f
7,sched_dep_time,7:00 a.m.,f
7,act_dep_time,7:25 a.m.,f
7,sched_arr_time,9:55 a.m.,f
7,act_arr_time,9:45 a.m.,f
8,src,aa,t
8,flight,AA-484-DFW-MIA,f
8,sched_dep_time,4:15 p.m.,f
8,act_dep_time,4:29 p.m.,f
8,sched_arr_time,7:55 p.m.,f
8,act_arr_time,7:39 p.m.,f
9,src,aa,t
9,flight,AA-446-DFW-PHL,f
9,sched_dep_time,11:50 a.m.,f
9,act_dep_time,12:12 p.m.,f
9,sched_arr_time,3:50 p.m.,f
9,act_arr_time,4:09 p.m.,f
10,src,aa,t
10,flight,AA-466-IAH-MIA,f
10,sched_dep_time,6:00 a.m.,f
10,act_dep_time,6:08 a.m.,f
10,sched_arr_time,9:20 a.m.,f
10,act_arr_time,9:05 a.m.,f
11,src,aa,t
11,flight,AA-1886-BOS-MIA,f
11,sched_dep_time,10:45 a.m.,f
11,act_dep_time,10:55 a.m.,f
11,sched_arr_time,2:20 p.m.,f
11,act_arr_time,1:40 p.m.,f
12,src,aa,t
12,flight,AA-2957-DFW-CVG,f
12,sched_dep_time,7:55 a.m.,f
12,act_dep_time,8:04 a.m.,f
12,sched_arr_time,11:05 a.m.,f
12,act_arr_time,11:01 a.m.,f
13,src,aa,t
13,flight,AA-1664-MIA-ATL,f
13,sched_dep_time,10:15 a.m.,f
13,act_dep_time,10:18 a.m.,f
13,sched_arr_time,12:10 p.m.,f
13,act_arr_time,11:56 a.m.,f
14,src,aa,t
14,flight,AA-3979-CVG-ORD,f
14,sched_dep_time,7:30 a.m.,f
14,act_dep_time,8:04 a.m.,f
14,sched_arr_time,8:00 a.m.,f
14,act_arr_time,8:06 a.m.,f
15,src,aa,t
15,flight,AA-1279-DFW-PHX,f
15,sched_dep_time,1:00 p.m.,f
15,act_dep_time,2:04 p.m.,f
15,sched_arr_time,2:35 p.m.,f
15,act_arr_time,3:30 p.m.,f
16,src,aa,t
16,flight,AA-616-DFW-DTW,f
16,sched_dep_time,9:05 a.m.,f
16,act_dep_time,10:10 a.m.,f
16,sched_arr_time,12:35 p.m.,f
16,act_arr_time,1:27 p.m.,f
17,src,aa,t
17,flight,AA-4344-ORD-DTW,f
17,sched_dep_time,11:45 a.m.,f
17,act_dep_time,12:13 p.m.,f
17,sched_arr_time,2:00 p.m.,f
17,act_arr_time,2:10 p.m.,f
18,src,aa,t
18,flight,AA-2525-DFW-MIA,f
18,sched_dep_time,7:25 a.m.,f
18,act_dep_time,7:39 a.m.,f
18,sched_arr_time,11:10 a.m.,f
18,act_arr_time,11:06 a.m.,f
19,src,aa,t
19,flight,AA-404-MIA-MCO,f
19,sched_dep_time,6:45 a.m.,f
19,act_dep_time,6:57 a.m.,f
19,sched_arr_time,7:45 a.m.,f
19,act_arr_time,7:40 a.m.,f
20,src,aa,t
20,flight,AA-271-MIA-LAX,f
20,sched_dep_time,11:35 a.m.,f
20,act_dep_time,11:52 a.m.,f
20,sched_arr_time,2:25 p.m.,f
20,act_arr_time,2:27 p.m.,f
21,src,aa,t
21,flight,AA-2050-ORD-MIA,f
21,sched_dep_time,10:40 a.m.,f
21,act_dep_time,11:05 a.m.,f
21,sched_arr_time,2:45 p.m.,f
21,act_arr_time,2:46 p.m.,f
22,src,aa,t
22,flight,AA-4330-CVG-ORD,f
22,sched_dep_time,3:35 p.m.,f
22,act_dep_time,3:36 p.m.,f
22,sched_arr_time,4:00 p.m.,f
22,act_arr_time,3:33 p.m.,f
23,src,aa,t
23,flight,AA-1434-DFW-MCO,f
23,sched_dep_time,7:15 a.m.,f
23,act_dep_time,7:21 a.m.,f
23,sched_arr_time,10:35 a.m.,f
23,act_arr_time,10:36 a.m.,f
24,src,aa,t
24,flight,AA-4307-ORD-DTW,f
24,sched_dep_time,6:45 p.m.,f
24,act_dep_time,6:55 p.m.,f
24,sched_arr_time,9:10 p.m.,f
24,act_arr_time,8:53 p.m.,f
25,src,aa,t
25,flight,AA-3-JFK-LAX,f
25,sched_dep_time,12:00 p.m.,f
25,act_dep_time,12:11 p.m.,f
25,sched_arr_time,3:15 p.m.,f
25,act_arr_time,3:16 p.m.,f
26,src,aa,t
26,flight,AA-3842-MSP-ORD,f
26,sched_dep_time,6:00 a.m.,f
26,act_dep_time,6:56 a.m.,f
26,sched_arr_time,7:30 a.m.,f
26,act_arr_time,7:51 a.m.,f
27,src,aa,t
27,flight,AA-643-MIA-ORD,f
27,sched_dep_time,7:10 a.m.,f
27,act_dep_time,7:30 a.m.,f
27,sched_arr_time,9:35 a.m.,f
27,act_arr_time,9:31 a.m.,f
28,src,aa,t
28,flight,AA-1007-MIA-PHX,f
28,sched_dep_time,4:55 p.m.,f
28,act_dep_time,5:08 p.m.,f
28,sched_arr_time,8:05 p.m.,f
28,act_arr_time,7:55 p.m.,f
29,src,aa,t
29,flight,AA-1221-MCO-ORD,f
29,sched_dep_time,8:00 p.m.,f
29,act_dep_time,8:23 p.m.,f
29,sched_arr_time,9:45 p.m.,f
29,act_arr_time,9:53 p.m.,f
30,src,aa,t
30,flight,AA-400-DFW-JFK,f
30,sched_dep_time,10:40 a.m.,f
30,act_dep_time,11:01 a.m.,f
30,sched_arr_time,2:59 p.m.,f
30,act_arr_time,3:04 p.m.,f
31,src,aa,t
31,flight,AA-4198-ORD-CLE,f
31,sched_dep_time,10:40 a.m.,f
31,act_dep_time,10:54 a.m.,f
31,sched_arr_time,12:55 p.m.,f
31,act_arr_time,12:50 p.m.,f
32,src,aa,t
32,flight,AA-1522-SFO-ORD,f
32,sched_dep_time,11:55 p.m.,f
32,act_dep_time,"",f
32,sched_arr_time,12/02/2011 5:50 a.m.,f
32,act_arr_time,"",f
33,src,aa,t
33,flight,AA-3823-LAX-DEN,f
33,sched_dep_time,9:00 p.m.,f
33,act_dep_time,"",f
33,sched_arr_time,12/02/2011 12:15 a.m.,f
33,act_arr_time,"",f
34,src,aa,t
34,flight,AA-2312-DFW-DTW,f
34,sched_dep_time,8:25 p.m.,f
34,act_dep_time,"",f
34,sched_arr_time,11:50 p.m.,f
34,act_arr_time,"",f
35,src,aa,t
35,flight,AA-1165-JFK-MIA,f
35,sched_dep_time,6:59 a.m.,f
35,act_dep_time,7:22 a.m.,f
35,sched_arr_time,10:34 a.m.,f
35,act_arr_time,10:04 a.m.,f
36,src,aa,t
36,flight,AA-431-MIA-SFO,f
36,sched_dep_time,8:35 a.m.,f
36,act_dep_time,8:51 a.m.,f
36,sched_arr_time,11:50 a.m.,f
36,act_arr_time,11:44 a.m.,f
37,src,aa,t
37,flight,AA-649-ORD-SNA,f
37,sched_dep_time,1:30 p.m.,f
37,act_dep_time,"",f
37,sched_arr_time,3:50 p.m.,f
37,act_arr_time,"",f
38,src,aa,t
38,flight,AA-3063-SLC-LAX,f
38,sched_dep_time,8:20 p.m.,f
38,act_dep_time,8:39 p.m.,f
38,sched_arr_time,9:20 p.m.,f
38,act_arr_time,"",f
39,src,aa,t
39,flight,AA-3804-PHL-ORD,f
39,sched_dep_time,2:35 p.m.,f
39,act_dep_time,2:44 p.m.,f
39,sched_arr_time,4:05 p.m.,f
39,act_arr_time,3:43 p.m.,f
40,src,aa,t
40,flight,AA-1917-JFK-MCO,f
40,sched_dep_time,2:55 p.m.,f
40,act_dep_time,3:27 p.m.,f
40,sched_arr_time,5:55 p.m.,f
40,act_arr_time,5:43 p.m.,f
41,src,aa,t
41,flight,AA-2268-PHX-ORD,f
41,sched_dep_time,7:15 a.m.,f
41,act_dep_time,7:22 a.m.,f
41,sched_arr_time,11:35 a.m.,f
41,act_arr_time,11:06 a.m.,f
42,src,aa,t
42,flight,AA-4277-CVG-JFK,f
42,sched_dep_time,12:10 p.m.,f
42,act_dep_time,12:10 p.m.,f
42,sched_arr_time,2:15 p.m.,f
42,act_arr_time,1:43 p.m.,f
43,src,aa,t
43,flight,AA-789-ORD-DEN,f
43,sched_dep_time,1:05 p.m.,f
43,act_dep_time,1:19 p.m.,f
43,sched_arr_time,2:35 p.m.,f
43,act_arr_time,3:13 p.m.,f
44,src,aa,t
44,flight,AA-415-BOS-ORD,f
44,sched_dep_time,8:35 a.m.,f
44,act_dep_time,8:56 a.m.,f
44,sched_arr_time,10:40 a.m.,f
44,act_arr_time,10:16 a.m.,f
45,src,aa,t
45,flight,AA-85-JFK-SFO,f
45,sched_dep_time,3:05 p.m.,f
45,act_dep_time,3:36 p.m.,f
45,sched_arr_time,6:30 p.m.,f
45,act_arr_time,6:43 p.m.,f
46,src,aa,t
46,flight,AA-1544-SAN-ORD,f
46,sched_dep_time,11:25 a.m.,f
46,act_dep_time,11:40 a.m.,f
46,sched_arr_time,5:25 p.m.,f
46,act_arr_time,4:56 p.m.,f
47,src,aa,t
47,flight,AA-3786-IAH-ORD,f
47,sched_dep_time,4:00 p.m.,f
47,act_dep_time,4:12 p.m.,f
47,sched_arr_time,6:40 p.m.,f
47,act_arr_time,6:15 p.m.,f
48,src,aa,t
48,flight,AA-222-LAX-BOS,f
48,sched_dep_time,7:10 a.m.,f
48,act_dep_time,7:31 a.m.,f
48,sched_arr_time,3:30 p.m.,f
48,act_arr_time,3:14 p.m.,f
49,src,aa,t
49,flight,AA-3809-PHX-LAX,f
49,sched_dep_time,6:00 a.m.,f
49,act_dep_time,6:10 a.m.,f
49,sched_arr_time,6:40 a.m.,f
49,act_arr_time,6:19 a.m.,f
50,src,aa,t
50,flight,AA-59-JFK-SFO,f
50,sched_dep_time,7:10 a.m.,f
50,act_dep_time,7:39 a.m.,f
50,sched_arr_time,10:45 a.m.,f
50,act_arr_time,11:12 a.m.,f
51,src,helloflight,t
51,flight,AA-3859-IAH-ORD,f
51,sched_dep_time,"",f
51,act_dep_time,7:16 a.m.,f
51,sched_arr_time,"",f
51,act_arr_time,9:22 a.m.,f
52,src,helloflight,t
52,flight,CO-1586-IAH-MCO,f
52,sched_dep_time,7:00 p.m.,f
52,act_dep_time,"",f
52,sched_arr_time,10:15 p.m.,f
52,act_arr_time,"",f
53,src,helloflight,t
53,flight,AA-518-MIA-JFK,f
53,sched_dep_time,"",f
53,act_dep_time,6:54 a.m.,f
53,sched_arr_time,"",f
53,act_arr_time,9:14 a.m.,f
54,src,helloflight,t
54,flight,UA-397-JFK-SFO,f
54,sched_dep_time,"",f
54,act_dep_time,8:48 a.m.,f
54,sched_arr_time,"",f
54,act_arr_time,11:30 a.m.,f
55,src,helloflight,t
55,flight,UA-3925-IAD-ORF,f
55,sched_dep_time,"",f
55,act_dep_time,9:00 a.m.,f
55,sched_arr_time,"",f
55,act_arr_time,9:29 a.m.,f
56,src,helloflight,t
56,flight,AA-1733-ORD-PHX,f
56,sched_dep_time,"",f
56,act_dep_time,7:59 p.m.,f
56,sched_arr_time,"",f
56,act_arr_time,10:31 p.m.,f
57,src,helloflight,t
57,flight,UA-2830-MCO-CLT,f
57,sched_dep_time,"",f
57,act_dep_time,3:50 p.m.,f
57,sched_arr_time,"",f
57,act_arr_time,5:14 p.m.,f
58,src,helloflight,t
58,flight,CO-58-DEN-IAH,f
58,sched_dep_time,11:25 a.m.,f
58,act_dep_time,"",f
58,sched_arr_time,2:50 p.m.,f
58,act_arr_time,"",f
59,src,helloflight,t
59,flight,AA-1544-SAN-ORD,f
59,sched_dep_time,"",f
59,act_dep_time,11:41 a.m.,f
59,sched_arr_time,"",f
59,act_arr_time,4:54 p.m.,f
60,src,helloflight,t
60,flight,UA-5487-SFO-MRY,f
60,sched_dep_time,"",f
60,act_dep_time,10:53 a.m.,f
60,sched_arr_time,"",f
60,act_arr_time,11:11 a.m.,f
61,src,helloflight,t
61,flight,AA-204-LAX-MCO,f
61,sched_dep_time,"",f
61,act_dep_time,11:29 p.m.,f
61,sched_arr_time,"",f
61,act_arr_time,12/2/11 6:35 a.m.,f
62,src,helloflight,t
62,flight,UA-414-LAX-SFO,f
62,sched_dep_time,"",f
62,act_dep_time,6:10 a.m.,f
62,sched_arr_time,"",f
62,act_arr_time,7:04 a.m.,f
63,src,helloflight,t
63,flight,CO-1614-LAX-IAH,f
63,sched_dep_time,12:30 a.m.,f
63,act_dep_time,"",f
63,sched_arr_time,5:35 a.m.,f
63,act_arr_time,"",f
64,src,helloflight,t
64,flight,UA-2726-FLL-PHL,f
64,sched_dep_time,"",f
64,act_dep_time,4:10 p.m.,f
64,sched_arr_time,"",f
64,act_arr_time,6:25 p.m.,f
65,src,helloflight,t
65,flight,CO-52-IAH-LAX,f
65,sched_dep_time,7:35 a.m.,f
65,act_dep_time,"",f
65,sched_arr_time,9:21 a.m.,f
65,act_arr_time,"",f
66,src,helloflight,t
66,flight,CO-1090-BOS-IAH,f
66,sched_dep_time,9:45 a.m.,f
66,act_dep_time,"",f
66,sched_arr_time,1:16 p.m.,f
66,act_arr_time,"",f
67,src,helloflight,t
67,flight,AA-616-DFW-DTW,f
67,sched_dep_time,"",f
67,act_dep_time,10:11 a.m.,f
67,sched_arr_time,"",f
67,act_arr_time,1:11 p.m.,f
68,src,helloflight,t
68,flight,UA-3515-IAD-MSP,f
68,sched_dep_time,"",f
68,act_dep_time,8:26 a.m.,f
68,sched_arr_time,"",f
68,act_arr_time,9:56 a.m.,f
69,src,helloflight,t
69,flight,AA-3468-CVG-MIA,f
69,sched_dep_time,"",f
69,act_dep_time,7:25 a.m.,f
69,sched_arr_time,"",f
69,act_arr_time,9:29 a.m.,f
70,src,helloflight,t
70,flight,AA-484-DFW-MIA,f
70,sched_dep_time,"",f
70,act_dep_time,4:29 p.m.,f
70,sched_arr_time,"",f
70,act_arr_time,7:37 p.m.,f
71,src,helloflight,t
71,flight,AA-1886-BOS-MIA,f
71,sched_dep_time,"",f
71,act_dep_time,10:54 a.m.,f
71,sched_arr_time,"",f
71,act_arr_time,1:36 p.m.,f
72,src,helloflight,t
72,flight,CO-62-IAH-EWR,f
72,sched_dep_time,2:30 p.m.,f
72,act_dep_time,"",f
72,sched_arr_time,7:03 p.m.,f
72,act_arr_time,"",f
73,src,helloflight,t
73,flight,CO-1561-PHX-IAH,f
73,sched_dep_time,8:05 a.m.,f
73,act_dep_time,"",f
73,sched_arr_time,11:35 a.m.,f
73,act_arr_time,"",f
74,src,helloflight,t
74,flight,UA-2314-ATL-PHL,f
74,sched_dep_time,"",f
74,act_dep_time,3:04 p.m.,f
74,sched_arr_time,"",f
74,act_arr_time,4:43 p.m.,f
75,src,helloflight,t
75,flight,AA-446-DFW-PHL,f
75,sched_dep_time,"",f
75,act_dep_time,12:13 p.m.,f
75,sched_arr_time,"",f
75,act_arr_time,4:08 p.m.,f
76,src,helloflight,t
76,flight,CO-1023-IAH-DEN,f
76,sched_dep_time,11:40 a.m.,f
76,act_dep_time,"",f
76,sched_arr_time,1:17 p.m.,f
76,act_arr_time,"",f
77,src,helloflight,t
77,flight,AA-466-IAH-MIA,f
77,sched_dep_time,"",f
77,act_dep_time,6:09 a.m.,f
77,sched_arr_time,"",f
77,act_arr_time,8:50 a.m.,f
78,src,helloflight,t
78,flight,UA-3050-PHX-CLT,f
78,sched_dep_time,"",f
78,act_dep_time,11:45 a.m.,f
78,sched_arr_time,"",f
78,act_arr_time,5:00 p.m.,f
79,src,helloflight,t
79,flight,CO-89-IAH-EWR,f
79,sched_dep_time,6:00 a.m.,f
79,act_dep_time,"",f
79,sched_arr_time,10:20 a.m.,f
79,act_arr_time,"",f
80,src,helloflight,t
80,flight,CO-1088-CLE-IAH,f
80,sched_dep_time,8:40 a.m.,f
80,act_dep_time,"",f
80,sched_arr_time,10:54 a.m.,f
80,act_arr_time,"",f
81,src,helloflight,t
81,flight,AA-1664-MIA-ATL,f
81,sched_dep_time,"",f
81,act_dep_time,10:19 a.m.,f
81,sched_arr_time,"",f
81,act_arr_time,11:50 a.m.,f
82,src,helloflight,t
82,flight,AA-1279-DFW-PHX,f
82,sched_dep_time,"",f
82,act_dep_time,2:03 p.m.,f
82,sched_arr_time,"",f
82,act_arr_time,3:13 p.m.,f
83,src,helloflight,t
83,flight,UA-854-SFO-IAH,f
83,sched_dep_time,"",f
83,act_dep_time,8:07 a.m.,f
83,sched_arr_time,"",f
83,act_arr_time,1:23 p.m.,f
84,src,helloflight,t
84,flight,UA-382-IAD-LAX,f
84,sched_dep_time,"",f
84,act_dep_time,12:56 p.m.,f
84,sched_arr_time,"",f
84,act_arr_time,3:09 p.m.,f
85,src,helloflight,t
85,flight,AA-4344-ORD-DTW,f
85,sched_dep_time,"",f
85,act_dep_time,12:14 p.m.,f
85,sched_arr_time,"",f
85,act_arr_time,1:55 p.m.,f
86,src,helloflight,t
86,flight,UA-257-JFK-SFO,f
86,sched_dep_time,"",f
86,act_dep_time,2:43 p.m.,f
86,sched_arr_time,"",f
86,act_arr_time,5:22 p.m.,f
87,src,helloflight,t
87,flight,UA-2945-PHL-CLT,f
87,sched_dep_time,"",f
87,act_dep_time,12:07 p.m.,f
87,sched_arr_time,"",f
87,act_arr_time,1:11 p.m.,f
88,src,helloflight,t
88,flight,CO-63-EWR-IAH,f
88,sched_dep_time,5:25 p.m.,f
88,act_dep_time,"",f
